token,category_token,nbr_annotations,first_annotation_token,last_annotation_token
441d920208bf49f5870a09a519436b15,85abebdccd4d46c7be428af5a6173947,1,2fc94e701ef044b6a4eadefcfb0fcb63,2fc94e701ef044b6a4eadefcfb0fcb63
749bf5675a3d435a987f0b8582e93509,fd69059b62a3469fbaef25340c0eab7f,1,2e4e3f4dd65744f69c27209dbc41993b,2e4e3f4dd65744f69c27209dbc41993b
ff7dc6c94901476e9b5f6198e3b2103f,1fa93b757fc74fb197cdd60001ad8abf,35,60d8cc6de1144cbc9214987f2c42031e,5bbcd0e343a1455f9b3560438a255492
a67af729352f44cf8872524897cdbeab,1fa93b757fc74fb197cdd60001ad8abf,4,e2bc354f5d724324a82afb5ba98ba352,15df52937b6c4e358a3e27fc262a318a
9c5151b34911482f8155ab55c3f5d32f,fd69059b62a3469fbaef25340c0eab7f,11,28ba308c54154668886c8c8728dcc774,5bbe47091bb04678ba7c23fa9bbcddaf
8096b5ad8e334c2eabffca9cf3bbf08a,fd69059b62a3469fbaef25340c0eab7f,4,954c477b7ac44809bf5c44d9717c8a32,bad742a4cce7431b883c6f19d1ee474c
3620feb00d744241a94855f3a8913a78,fd69059b62a3469fbaef25340c0eab7f,35,d4df7d40ad1747f8b64d1c1b54873f8d,2e46b01ac25742ab8062ac877f61b4b2
5d77c275683248658e7564ef24bf63b2,1fa93b757fc74fb197cdd60001ad8abf,37,2ca9039c6b06448ebd5c4caf3b0aa6f7,e1a6eb616d5a4412972ed95016ae7aab
f1335e8d0b7c40988d9ab522b5993d3d,fd69059b62a3469fbaef25340c0eab7f,4,229fa3c771754298acbb2843ab0ddfdd,2b2dd8d930794ab8b96c7bb1d9fdc23b
445d910b06944ea9acdc0d827452bcd0,1fa93b757fc74fb197cdd60001ad8abf,5,21486fabb0df47b3b2f898f0ac029f21,32ed0ad251cc47bf9344085333712142
6702a65bda8b4e2da8ac270c26e425bd,dfd26f200ade4d24b540184e16050022,21,61a07fcb90024c7fa1678b96c5a3aa52,f6cd785ccc764c508e61192d4b72ef5b
6346de1c47584b34833d6df500d2ed6c,fd69059b62a3469fbaef25340c0eab7f,24,73d22463ca064301a06c929f198a686b,9ad054e426274b82974264c12be92def
ec0e6425eae2442698ff7b43d405d279,fc95c87b806f48f8a1faea2dcc2222a4,19,22e149a4da3043b099871b901f88434d,fe087e2a16e14c849221d2851ad7e4be
db7d65690f2e412e887468596e2ddabf,fd69059b62a3469fbaef25340c0eab7f,22,267ed783107a45acabfbf5997dfcf657,2d9edc412de84a2291bd582c7e456444
e147a4c07e06487592fb5d6135c27a78,1fa93b757fc74fb197cdd60001ad8abf,40,7281c1d5d94740de8a9dfd73143b19df,b9e2bb5fd4cb485facfb3f175dca62ad
da21f88e68d643b19b86395d22eeca47,85abebdccd4d46c7be428af5a6173947,7,8e560c0238af44c3badb845568a4051c,8178990fcb394ccc9e9c793a3952c0be
f2ae958a00e2453b923b9695abc2b5e1,1fa93b757fc74fb197cdd60001ad8abf,7,6730eb6c99b34f1ebfd6dc6a57072515,d82bc5ef0bce445b9b4291949422e93d
0809d64df9264121bead0772ee9b5984,1fa93b757fc74fb197cdd60001ad8abf,37,746a400abc1b447fb0994e3eee871b5c,32803eacee3d407faa4d16aaaa45f36e
f1a5f567cec74fdc9cb5c7d3fbf4dc34,85abebdccd4d46c7be428af5a6173947,1,ad1ecd1a83a647aeaad5160f7c4985f8,ad1ecd1a83a647aeaad5160f7c4985f8
d1bfe0f38a1c4e1a9d6f2316db2ec4e6,85abebdccd4d46c7be428af5a6173947,5,faaeb825ef7b473094da988747c71da6,221244dbb1d54767b128e6a3a70d2909
fef3f0c1f8f944e393315c5460263f17,1fa93b757fc74fb197cdd60001ad8abf,31,87cb8197fbe84a1f9c6d9a25b5f854b7,7994034b225e48d79da88b55eef5fdf5
320dfa374ba74a11a4ebab02ec7b2788,b1c6de4c57f14a5383d9f963fbdcb5cb,4,f2b18538fa104c31ae4c4d65d77eccef,445140b5baea40c59b8c75f7d3c7bc11
9439a24131dc4e1faa3b5b73f518f1da,6021b5187b924d64be64a702e5570edf,38,64c7fa6ede1b49a2b2acdaa70d547587,57203bf420a44d899d6e051d41a8be82
0bfc7d407d09490cba7ac57897fcb100,fd69059b62a3469fbaef25340c0eab7f,25,2e13f6bc8f5549ed8a068a835254751a,30b2c2c3213248dc9d205574b54fd805
045cd82a77a1472499e8c15100cb5ff3,fd69059b62a3469fbaef25340c0eab7f,33,bd4f58efe9844ef3bbb7c64707585e14,1053379ba0a34bd3a2b86f794aa6ff1b
093b61d74f874ccc9c8c700a5f5274e6,1fa93b757fc74fb197cdd60001ad8abf,20,6123191477004998a010a85b0fecab26,d76fdc74d3ed42c1a81575adabf3087a
bc6bc2b076b24fc79ed0517f5747c1cf,1fa93b757fc74fb197cdd60001ad8abf,27,b79ed739e23c47acb269731412eeeace,992d463a70324c5a90f23ee9e6dba20c
48d06a263b314b48bd41343ea5f5d158,fd69059b62a3469fbaef25340c0eab7f,28,c930e17aeed1421097b259176f8dc0af,141b5d39a9fe4ac7990b429c33d1155a
1377fe4255444b1495d0ccb972d8ef98,fd69059b62a3469fbaef25340c0eab7f,5,2150bd3d626a4cda85c791ac49fd28b6,50bf702cf1e8421385e2898a37a1162f
c34cb46c7be6486a85ee49653850b174,1fa93b757fc74fb197cdd60001ad8abf,39,bf6e4471b63041058aff7be33c4dd248,ba0d93a58d634f548b6c6d48e0f8f3c3
7581fd7e9c0f426cb0efb9ea1f3f2830,fd69059b62a3469fbaef25340c0eab7f,22,d5fd6227567d4e44b2eb764adb5da549,25268279ff0c43cbbdc967818df3558d
d41a43be2fdd47e5a8dde63f68a05513,fc95c87b806f48f8a1faea2dcc2222a4,2,4fc79940723349e6b6407c11586631f6,6046b81539b04ed4af42de0a09575d49
09810748e6c04aacb393ebf14fafa5e8,1fa93b757fc74fb197cdd60001ad8abf,35,8bf6e9bd745540e2963a6e499f337ee3,708d48a5381445688cb2be45c0378ee1
1e4a740fd22b44dda3eed861e6e3f170,fd69059b62a3469fbaef25340c0eab7f,15,d4ad00fd378042bea4a0f318c22be5e8,f81acb7ad76747029c825d1c5fd71090
2ef4b4d20b064d34b754f68e48f5a5c2,fd69059b62a3469fbaef25340c0eab7f,28,818f6afa7a404ba0bb79fa079c305842,54cbf09638aa4b1985aeeb4dac77f62e
723af3d23fb445e3ab97669e85846445,fc95c87b806f48f8a1faea2dcc2222a4,5,7cda28da47e142f186b5315cb159c480,6f54a03340fc4e8eac8858983876a097
143ecd5e93614768bdb3da695e76c409,fd69059b62a3469fbaef25340c0eab7f,23,f86091dd98754bd9b53beec14c9b8820,c2e9085de0494fe389ed15e52fd88bb3
4a8058d0441a46d381995e1af1086039,fd69059b62a3469fbaef25340c0eab7f,16,80f70fe490b34af88002a0afc5d19ec0,0b3f8c79d80d4be5b412a9dea7a4cb3b
b673cf89298845398bf0252c52e5affd,fd69059b62a3469fbaef25340c0eab7f,3,02545d84438a4f4180fa80bb9d2a1dfd,c23d83fcbe594d1b815b0802b77206ac
19804c352c0a4767b61b8d0709d1db99,1fa93b757fc74fb197cdd60001ad8abf,41,dc3db4323a1d45b6bf9d602917a700f7,c8c104fd480849dcb1ba65927c1d9d46
b61b72a5b5ad482e9bc94c203f75b8d4,1fa93b757fc74fb197cdd60001ad8abf,41,e7e2e4fdb9d14d8f9ac144d0bb2acf4d,b751a0cd75f44e9f932cc6bf62f9b5bd
e2afd7eaa5c04cff9e59ca025e14249c,fc95c87b806f48f8a1faea2dcc2222a4,28,e4d994855d2a47b6901bd675c5b7dcbd,5873620c64f94a61b569c2f5b64f476d
7c6e078abfa74db5a5439711383a8f5b,fd69059b62a3469fbaef25340c0eab7f,34,6db3a4e8cc0d4f8f978f54a03d525939,203aa332f8c5441d96dc3a1e3a20175a
94e0b9b077774f18a74f53c5305a368d,1fa93b757fc74fb197cdd60001ad8abf,41,1567167c3e4948478412e0e78f2aafce,942aef56b17a410eba878f40b65081e4
b4db00c7834047799104363c10eca351,653f7efbb9514ce7b81d44070d6208c1,40,b447e76919714e1a8fc8d875d2469539,e34effc706774aedabf2953847e9d339
d02ce7e39f534cb8b67ef101e32dbba7,fd69059b62a3469fbaef25340c0eab7f,32,dd79b440b0ef4474ac6e414366ac9cdd,506076e12d624569a22fbb9ca5d1fd0c
21d4060224a946e5b66fd00749282e82,1fa93b757fc74fb197cdd60001ad8abf,41,13dc4f4e4be545caa4ac91b75031029d,2b28b021426e431eadaab6062670c902
01a9922c1b7d457cb37880b8de3b7093,653f7efbb9514ce7b81d44070d6208c1,41,1e1ca7579d5e4ee0b3afce51f6f5b2f1,1a66dee4caa74997ac1477ff752ddcd6
4604a50b23154c4b88b1e8e2e724b2bf,653f7efbb9514ce7b81d44070d6208c1,41,783c48053feb490cb82a597fcb0ce583,956129aa129a4b8bb4bf8fe8c319e712
813f2ab6ce964dce81bf47aadc0c854f,fd69059b62a3469fbaef25340c0eab7f,17,fc991ec1457c43a28da26954ad240c72,33483a87232541a7b0990b2694c760f3
4c6a549e64dc4a0c9c1b75b2d615ae51,653f7efbb9514ce7b81d44070d6208c1,41,d7220299d3f246b3925625db8620b3ed,e438604540524d42b4ab28cee35279d4
9cbb3b5b8bf849599abcb0228eea3edd,fd69059b62a3469fbaef25340c0eab7f,23,1f2b7c33516142198f7a63fe0cc4a5d8,14895969c6f54656935b2ae81dd7474a
ecf7d2d3b0984505a33fc612ac350e6b,d772e4bae20f493f98e15a76518b31d7,41,5e3f0364272c4d6e88b5afcba507aea9,0cccb35e82134fc082af26ad5532d65b
9c81acda9a6d4d15bd4e4a315a669d71,fd69059b62a3469fbaef25340c0eab7f,21,1d0288a26a89472b955f7b17c01a1625,d8651ce1ad5a42c0b18fc15539c49692
73b29b41f1c34b7987da26755270451b,653f7efbb9514ce7b81d44070d6208c1,41,1d8bac4e1c74415e9b80f522dbfb4538,27749786f0e740d9b0f87bf52dae1dec
b2a522c239af44e0927a51c941bd256e,fd69059b62a3469fbaef25340c0eab7f,31,0125a923e739476a8dd9b5e51bba49d3,0987fa94cb6a4bf2ba5818684770ce98
de98ed230109473dae7d8d84af61208e,653f7efbb9514ce7b81d44070d6208c1,41,6c05f4724d0843bfbd0976a594f22667,b359f4507c254bd6a19fdb403963f823
2e19253f3bac458191cf64ff2b22ba2b,fedb11688db84088883945752e480c2c,40,48dc8742ee8f4778843698e6c93e4f2d,64185ea37c28484487ceef22c2a726ca
6ae762f1bc254d00bfb5ae9d66ffe376,fd69059b62a3469fbaef25340c0eab7f,41,2f18346ca0fa4cbcb5effb153c4864f0,10e23d7a32f3411488cf634cd7689cfe
4f41f55039c34783b0f63a3ebc196434,1fa93b757fc74fb197cdd60001ad8abf,40,e4fbee31a2c447fc9fb45f926b4b2116,d582abfc08054252b93594340e932e37
fb0b1fa4a33a43ea9cc802ba14a40586,fd69059b62a3469fbaef25340c0eab7f,41,adac6cefc54f4d429f4a995f26530bbc,876a291db9084b40a8269e32a49fbb0d
6a0d7a293cc34a84b9857a4fa38cd4a3,fd69059b62a3469fbaef25340c0eab7f,19,8d0ea80af2ba48de82473550a9d6c2ea,99203e833ce64acc84bd39d97ca3b655
33d05c05532f40f692cf61f35c123df3,fd69059b62a3469fbaef25340c0eab7f,17,5bcd2a552d9e4e89b450f9e0f3e93538,354dac8c95e74ca68c16fc4cfe4d7d00
ccf1034122fb42f99f0fb333310040ef,653f7efbb9514ce7b81d44070d6208c1,40,82aab8f079914325a0ff164f41fd9929,b2c7a9b3894943e3b34678e112830529
078a2d6a465b4200a2aab9ff75558fad,fd69059b62a3469fbaef25340c0eab7f,10,8d369b5aa3134987bf6ce1fa731ea824,ef95ecdde123498a8db0b6f03f3fb18e
e8ee78065abc41ac9dcae839a29eac0b,6021b5187b924d64be64a702e5570edf,35,21bd9dd6eb814d0c82897e9868a7f1da,824f944776734a16a5ea16332c791045
31661f744ec44e71b012c83cb06fa233,1fa93b757fc74fb197cdd60001ad8abf,14,8d587e22371b471b94a775256386e7d2,46f1e161e8b741cfbc27853c395d2731
3993afe444aa4497b1fec37c89fcc369,1fa93b757fc74fb197cdd60001ad8abf,41,a3291a7ed2dd48bea51c0f446014817b,1eec258630cc499a9e062757825d43c5
75bbb97a65904d61b345fd500f3c6e2f,90d0f6f8e7c749149b1b6c3a029841a8,41,ac3ce84158f64e5cb2f0d4f6b631c7bc,5b1315cbbe094c26ac52eb89c6c1c0fc
07bf3d834d04482e8f90e3756358250e,653f7efbb9514ce7b81d44070d6208c1,41,ecc8f660c4094f6ca180ddab6333329d,273cbf11b2334b49bdc6f0f735c5911b
c99728ce46204cd38f19f1aa6c60b162,653f7efbb9514ce7b81d44070d6208c1,41,89e02aea4d444d0eb8b55996745bb269,2241f9d0fb9142468aef1b413b346998
bdb82f4d50ce47e6b3925471c049355e,fd69059b62a3469fbaef25340c0eab7f,27,df1b7d464d0e4c13a658d8099a813f1c,2160edabb62e4d44a2dc10f4c6b846c9
254ca291f1ee4223a0b1e392d4885fd2,6021b5187b924d64be64a702e5570edf,41,0e70ceb9294b47ee8039a5c2ba98f677,3ad3e2b4b65946ceb6baccf98ce40c59
d2583621ada8434c9b7265403b95054f,fd69059b62a3469fbaef25340c0eab7f,26,54cf0804cea9437588cf47fe8fe781e1,2a5314d3731740289d36c38a53b37899
9e94bea2db384cf1ba7264e02920b1d8,fd69059b62a3469fbaef25340c0eab7f,41,1667cc6b24ec4ab898565cd5083bd501,66c9b15f628b4f83a7fe7c4ee622d467
340ccb3c0dcb492eaa032f0e4e3017bb,1fa93b757fc74fb197cdd60001ad8abf,41,7354b167fc2c4097bc2f21ff3f07c0f5,31d01b723b184e5bb39082eb0b9643d2
6b9c9912fecb4847b93e81eb10da83a2,653f7efbb9514ce7b81d44070d6208c1,41,7eaee06d57dd49369b637325d8d09ba2,d44c3ab81d1e4a72b6a28f2bb74be100
eba0e66da99b4127bcbc5f75e8dd8a1a,653f7efbb9514ce7b81d44070d6208c1,41,5b5f8c1984554209b3c69b4c6cf2d526,3a9ec22e2d17488aa0099c43ab19f681
39f727108189464dadaec4bf8d88ce6e,653f7efbb9514ce7b81d44070d6208c1,41,c36752e0355242ca9a0447dc65cb56bb,597cd60b58da4a42825f76e4abc7cbf9
451f91f4b7b548f890ef4ba5c2685e8b,653f7efbb9514ce7b81d44070d6208c1,41,77202326c9e0426ea2b70d9bcb5a9189,1987107229864620bcdd59434c6bd651
afd097377c71479ea8349eeae83b8143,1fa93b757fc74fb197cdd60001ad8abf,41,c6a9999def83402dab9a0c53bc4d2e9d,2b3f9a8bc7b6435ea670481f25776125
d9a4df9e92804a44a039eb21e0dc1349,fd69059b62a3469fbaef25340c0eab7f,41,0047b24463844823bbb0b323f365e7de,ac88650d5c2345d8b2214ae29ae23632
2fb9e666a5d04e3f9888dad909324f75,fd69059b62a3469fbaef25340c0eab7f,29,ddf9c65a336f4068a7fc76d73c28ad80,afc2348cfe674bbd9147d82c7c0508fc
2d7491faabc447769e1f2003f23c50e9,fd69059b62a3469fbaef25340c0eab7f,41,11e6e5249ea3484a9e800244fe02b87c,ef714fc1a7bf47388d28f1ecc4b7e505
3a4f8b672b5d47f594785b4ef502f005,653f7efbb9514ce7b81d44070d6208c1,23,a1d8dd09106e4e19bd78e497fa9a5827,661822af7b3a4bfcae22431f0bc9e797
7a8b24608009457b963da57aa18beb58,fd69059b62a3469fbaef25340c0eab7f,16,a8084d8445844609afd20c3ed85f1cc7,3053c4ab59a54ecf8ae8574fe7cc6d7b
7e799fdef2e94598b5e29af80a587359,fedb11688db84088883945752e480c2c,26,987b9423c43e46d8a5a0265aebda47d4,e72a8b58517145b68fe9b625f8cc332c
d5f34ea24e844aa284d3ebc1b057a918,653f7efbb9514ce7b81d44070d6208c1,39,b473e1454d774a68b157cf37eb31255c,3e6e2778b5854ef9980063ebfa5551c9
18cdcf0d2340409b95140ea38a70fd2e,1fa93b757fc74fb197cdd60001ad8abf,41,e86d838dc09745479e99734bb20a7371,b84d4e88dfff44d5b56aa64f73da7fa2
888521a8b57f46258e81a89bf062278b,fd69059b62a3469fbaef25340c0eab7f,41,79c9bcff128540ebafb6d3a8252a9744,e63ceadebbca4c978a8ca2a2e57111c8
f53b4aa3d74e473c90afb956e618e3ce,1fa93b757fc74fb197cdd60001ad8abf,41,98ca75079d0c4ff8a169d8cc95c0f850,1e81fc209c01472388fd5fcface008bf
2397a588f42e4195bf7fb0148aa7a3d6,1fa93b757fc74fb197cdd60001ad8abf,41,10bd0e2610614c8a8c80d727bbf323cc,ebe5ffa548df45aeb8ca997fa1f9ca81
f442a98a9a354484aef5240bb21e7691,fd69059b62a3469fbaef25340c0eab7f,27,735dfda204424eeebd9eab6411a2d4ad,02a4c86a78074acc8fb6033a82c97a95
c7d9c788b68c4e2fae96140ccfa8e1c8,653f7efbb9514ce7b81d44070d6208c1,41,af825992c43640d4aa42fc4c7fb9b224,9791a9de0a094eee946fab97b3079e38
ff07eea720434dc0ba0ccdef45cb318c,fd69059b62a3469fbaef25340c0eab7f,41,061b1d7088474301b986d3fe4992ca83,8712178e2ba24faf9a98ecc2a467e53c
13d6281dd1be482a95e7ef4148fd0611,fd69059b62a3469fbaef25340c0eab7f,25,b5aa8d3f77764427876c4a04089d4103,c068ef894e9e4b418f29c3a2034d573f
493d6306f26f48b9bb128cb4f0a7976a,fd69059b62a3469fbaef25340c0eab7f,28,8b979f63281c4955afe07d57a21aa0e1,a12b278f74414216bbdbf788e466f47b
b17ab8db7ed141ff87bc56e210bf3c33,6021b5187b924d64be64a702e5570edf,12,be3536192b93448394597729df1cf52f,c196dd4f8da64c668b9eaaffba3d627d
cd2cf7e7afa24900a22cbdbe9e591194,fd69059b62a3469fbaef25340c0eab7f,30,b6ded29415ae4ad2b76f0bf73fb674ce,720a9eea8d0946d1962df61ed2dad610
5f4c435769294f079f1cb8e39bd337dd,fd69059b62a3469fbaef25340c0eab7f,23,15bc2adc7b6b48bf86a1713fb124d488,7a8007d01453429a92f66113f90c5b12
94b33ce331b844dcb991a2020742cebf,fd69059b62a3469fbaef25340c0eab7f,41,f113b14fb3b94511b9c2534c2c39b127,7fec259f05c0466e8fd9a478ad8383e4
f32030118933496c9692efcfa08a431c,fd69059b62a3469fbaef25340c0eab7f,11,3816b7dfcb7d4dae85978b667a1cf4e8,a6fafc6c53f640d6a37d01181f8e572a
f15b074ac8ec45f290fc945a9b16ed0d,fd69059b62a3469fbaef25340c0eab7f,41,e5fcecd0bd494406b62a2f8dd04c4fe3,1b7b8d13928443f0b817a3bc3c57ceef
a8d930a79ff741218741176642732972,fd69059b62a3469fbaef25340c0eab7f,11,eafa61a475a4402287d6cc2cac268d1c,7ca12f9d5cf945e983220a840cd04041
a593291264db427fb73284d1b1b8ba7b,fd69059b62a3469fbaef25340c0eab7f,38,7dcab22e134c4b7e8752214d1753ae27,ee9165717bf149458f4ee9d21c9b1860
8e7b90107c7d43d9baaa38ad64933993,fd69059b62a3469fbaef25340c0eab7f,37,d05beae5111f462f8b391d83d9a7fa06,bc738f62ee1642e0869f82c2d19fea48
9c385026088a44c0a2b01607e0a9e8c9,5b3cd6f2bca64b83aa3d0008df87d0e4,39,e849f23e9bb34db1a39ec5501e7f1d0b,47c19b44250b4e589dd8de2a806246fb
4330e3c22fd0489f895b9b74d1dce446,fd69059b62a3469fbaef25340c0eab7f,25,4662a4b9cadf4fdeafae2bae73b03dab,4e0578196af74ab1a0811ee77f3e7d1a
7405d31282bc4d8aaf41ec45da808998,fd69059b62a3469fbaef25340c0eab7f,10,8d5470327b884a8c8934f0d1b70ace70,16482be0d93b4cc6980e8b34f88afc25
0b570b8baa5243be821ec380d153de92,6021b5187b924d64be64a702e5570edf,34,d2fbb4006004483ab895083ca96a6ab0,c2730a2e11194ae39e0b34e69beb1f5d
e80a08175f4e42808d939e155d308ba6,fd69059b62a3469fbaef25340c0eab7f,9,07c570907ced4efd985eb5df72c7a504,453d7209152d4dd080c7380c66ad44be
7db0c4b1adb54a8c9af1264f79193637,fd69059b62a3469fbaef25340c0eab7f,18,566b91b07c1d45539b08b3801c8b34e4,4684308fae7546e7a3f80f0696359038
36f7abf65d524c9cb2be76c022434b0f,6021b5187b924d64be64a702e5570edf,23,e6c3323d5ee34552b772a3225c408619,1107663c1da546be9072917d62f7a99b
5553c7ace550467bb2dd78188543c3cb,fd69059b62a3469fbaef25340c0eab7f,16,a7d2b4f1c7e743389f43e7858ca1a128,af5c4581969f490dbdca565c61aa8782
cbdf0fdd06554166a2e7384c651f2356,fd69059b62a3469fbaef25340c0eab7f,26,c35069ef412644a8bbcf64444f88b35b,2d5570047b8041feb8b37d3e9fd1f29e
29a92cbb9bd747fab79cd392a64e7c72,fd69059b62a3469fbaef25340c0eab7f,23,9b1b5b060ff2486e9ef4e26d45032a5a,08f4b4eae22345ef9bb7e1a4ad0e2410
c2752059f4564c77a1f190089824bbde,fd69059b62a3469fbaef25340c0eab7f,9,443744ed0357493e9431d5f1ed838685,ce127df6f7ca4fd6b53771b4024b93df
23605e70d7204f5389b5b12a8dbaa641,fd69059b62a3469fbaef25340c0eab7f,21,9355be252e6d4ea6baa53671825cea10,cbb0a5d46e2a4b3f95e70fa1a662b5b4
454b174401f141899fff309d9193a6e3,1fa93b757fc74fb197cdd60001ad8abf,15,25f5977dc8804754ae0760b98ca61871,73f757332e0342e09b033f866104f646
c0eaa88c7bb04e94923a758797c8acff,fd69059b62a3469fbaef25340c0eab7f,19,e7f7c8d64c7d4574a5b49f08d7d58c2d,452cef22d893450680d8a06156235ab1
1761d7e33db640748e1eed6ff4af8509,fd69059b62a3469fbaef25340c0eab7f,12,0fd3543039bb40c887e834ef6d21ef64,9a8522a2c7ba4dbfb49ea5a4ef607567
26ab50d072d6442da41cca24055cd808,fd69059b62a3469fbaef25340c0eab7f,9,a6037a60766141a49225d1ef71dc7325,85ef0381d5734238b12d8a8858fed5c5
49cc19a8a9454e9b8349932a34e895cb,fd69059b62a3469fbaef25340c0eab7f,5,5ecaac34cfee41c7a980789c6cb17d77,49171bd3c9a94698ae1b6fb1bf79d352
433e28f80ae9462eb927089896b5f669,1fa93b757fc74fb197cdd60001ad8abf,37,da2f479d5068477fbe5b9962db7f6d83,ff4200fb08bb48f7a1fb81a6651f70d0
8b98205cfad24a70b6a93ac272c80ced,fd69059b62a3469fbaef25340c0eab7f,7,852fa18203d1440d964a142c83abc34a,f3ad3e4babf443a185e2aceeb20d4674
c56ebf9c16dc44b8b9cd34fb79f40bc6,fd69059b62a3469fbaef25340c0eab7f,41,d24d107bd33540bda5934a87cdbb58aa,eccb82f0ca1d4f019594f0f1bb669274
3c10bfaaa999434daf71fe439a695a02,fd69059b62a3469fbaef25340c0eab7f,9,109f0fb7d17944b48b20dfa5276373b3,d5df97180c9644bc95e80183198e055e
98f488b7d3e14bdb8fa6b16a832f09d6,fd69059b62a3469fbaef25340c0eab7f,32,1df5cfd5c87c44f690621e261e9755c7,11f5b62abbda4de285cd83d2aedbe866
f1de517c48c74b1f8b070629bc69df29,fd69059b62a3469fbaef25340c0eab7f,12,7a30a420864f423aa91d0c907932accd,c873584b8da344858e0c74f983674443
234c5ad95a834e348d98db6bbeecd4ca,bb867e2064014279863c71a29b1eb381,11,18dbcd248f6f43b49af71ce840a30904,a77c1858b94741fbae742eb3e46fffc8
5bc3bb61e0364a1891678e7e78817a87,6021b5187b924d64be64a702e5570edf,24,5f67fc510c2b4fb9acfaa3e3b94b585e,07788c5db6ff43239ad443545a03af62
7a1af39c4ea9421b9bab07d24de8faad,fd69059b62a3469fbaef25340c0eab7f,12,3e7e4e00c2ef4e5abfd80cba7c9773fb,08f8e854fe2544ba93a832a722ff79bb
9123be0145f44651b47d9980d7694ac5,fd69059b62a3469fbaef25340c0eab7f,15,2455a5cb496647d2987f59febc73ec6f,85852b616b3a4333a97dfbb733ed33c6
1d185635d7c34fa0b56c029c116c8af0,fd69059b62a3469fbaef25340c0eab7f,2,89865cf7f992446d86e39054db835bcb,2285e181ea2e434aa1ca8010a89f30dd
ad2abee4bed14d9ab0d5a6f5ce52fc55,fd69059b62a3469fbaef25340c0eab7f,14,72cf31f2bfb945f08342b9dd5f4ed3a4,2a7874853807457abb816fc669949fe0
837f50f553fb48bd8c9a04263c50f6b6,85abebdccd4d46c7be428af5a6173947,11,b8bdd1d21e6b401aad9c01a9c48a5ed1,2f1bc2d50cb5474c981074129ce14169
2f1f11f9fa884aa59fef5d22f6ddce01,85abebdccd4d46c7be428af5a6173947,5,42bc73d09e4d4189bebfea0637e49c79,bc1ed9bd87ec4c6aa41137c3d805d4aa
9efe2d8d97954b0da674a69cc2664c78,fd69059b62a3469fbaef25340c0eab7f,13,3d9a713c8ec841a6a10a40f1f85b7e8a,de340cb0576c4d649ff64f9828153f8d
14894b0cf5084b9cbef36dc288508939,fd69059b62a3469fbaef25340c0eab7f,6,1a4aeaf4cc3344f38c4e1fa3fa9c3480,79a0fc01f3fd4a73bf75d6120c11411c
c5ce75abd700478bba38e8d86b1676e3,6021b5187b924d64be64a702e5570edf,7,aaf9c3cf65f2457299bdbf28d1f452c6,e926e9c5390f43e5aad1329d58ac6912
ca036e0866664a51b95c2b0697117474,fd69059b62a3469fbaef25340c0eab7f,10,caf3050e6d3e42b39d64200f8ca3e25c,9de319d168ab42c1bf5b39d1860258d4
8b0e0efafff945918eab74b4d7526fac,fd69059b62a3469fbaef25340c0eab7f,30,611ccc245bdd4e7fb8f083dedb7e0860,356a6acab0b743199b773684d0b6ebdd
f637a88be09641c4946cb8777fcfd114,fd69059b62a3469fbaef25340c0eab7f,16,b7d029fc6387426c9848bac24a1223d4,10be8b8cd6994a7c9e09dc7d4ee532a1
ea775f0df5ff4edf9763bc571d20b2ae,fd69059b62a3469fbaef25340c0eab7f,5,92bcbf4998a94f7984428659d219f270,2020da1cc3554fac8ad554b8325c1ceb
21181b6d81ea47b19b8ad522508fb014,fd69059b62a3469fbaef25340c0eab7f,19,22ce20780eb5438fabe9ccabef4b5674,9b5d4a0bf941417a8dc990367de2572e
df8a0ce6d79446369952166553ede088,003edbfb9ca849ee8a7496e9af3025d4,37,7b33dfe3e12e4539b67995f39d8f065a,b548f6a25909453a9aaec115ffded683
5e9cc310d4ea4abd80e2e65e397d868c,fd69059b62a3469fbaef25340c0eab7f,6,ab5f01ef545a49538025a86092397573,0f24076cbd914fe0a71ecc6911b8c757
d1f017b048484b1280b8b66521daf190,fd69059b62a3469fbaef25340c0eab7f,21,0ea15cdd8c6f43aca76381fe03628e00,90ff3d4b6bb1498f8cfa1674c63624de
4185c91070fe4047ad0aad82429bd155,fd69059b62a3469fbaef25340c0eab7f,22,2fff9a9d7d3c4b4492c2aa7a48128c86,870d8c72c3204e21b2599bb0943e2935
7801f6b997fc49e68b640b82f050aeb5,fd69059b62a3469fbaef25340c0eab7f,3,c729635c545640bfb7deabbce621b699,5852fc2bfdea4102a4a5695b55b4c25c
f04118bba10f4d4d9775a97a5c43350d,fd69059b62a3469fbaef25340c0eab7f,13,ba47e09e700446c4b78a545995392483,ba4594630e91463ab414c1b5e48e9050
37d3c064e4014f94932fcb18de9860b5,fd69059b62a3469fbaef25340c0eab7f,27,41dd40837ba24679bf57b355496b0d9a,4b7df41cd7454f50bd5511a19e87e415
e446cbc28cea4ce49d9b573b2d327e6f,fd69059b62a3469fbaef25340c0eab7f,4,463c4cc363f14524948145920eacf055,ac5000ad149044cdb12ab6becd0adc7e
8eb30bc495a943c09417683a4f77e494,fd69059b62a3469fbaef25340c0eab7f,9,f2c5bfcf33f6423a8592e1ec35d82cbf,e3be69c4fdda4a148485846e18b512ed
